EPA ID,Site Name,City,County,State,National Priorities List Status,Superfund Alternative Approach,Construction Complete,Site-wide Ready for Anticipated Use,Human Exposure Under Control,Groundwater Migration Under Control,Region,Site ID,Address,Zip,FF Ind,NAI,Native American Entity (NAI Status),Latitude,Longitude,NPL Status Date,site_link,Contaminants Media,Contaminants,Remedies Media,Remedy Component
NJD002164796,UNIMATIC MANUFACTURING CORPORATION,FAIRFIELD,ESSEX,NJ,Final NPL,No ,No ,No ,Yes,Yes,2.0,0206578,25 SHERWOOD LANE,7004.0,N,N,,40.878792,-74.269155,05/12/14,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0206578,"['Groundwater', 'Soil', 'Sediment']","['CHLORDANE', 'HEPTACHLOR EPOXIDE', 'DIELDRIN', 'GAMMA-HEXACHLOROCYCLOHEXANE (LINDANE)', 'HEPTACHLOR', 'ALPHA-CHLORDANE', 'POLYCHLORINATED BIPHENYLS (PCBs)', ""P,P'-DDE"", 'ALDRIN', ""P,P'-DDD"", ""P,P'-DDT""]","['Buildings/Structures', 'Soil', 'Groundwater', 'Sediment']","['Wetlands Restoration', 'Sampling', 'Demolition', 'Institutional Controls', 'Solidification/Stabilization (exsitu, onsite)', 'Monitoring (groundwater)', 'Disposal (offsite)', 'Excavation']"
NJD002168748,DAYCO CORP./L.E CARPENTER CO.,WHARTON BOROUGH,MORRIS,NJ,Final NPL,No ,No ,No ,Yes,Yes,2.0,0200136,170 N MAIN STREET,7885.0,N,N,,40.903331,-74.5775,07/22/87,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0200136,"['Groundwater', 'Soil']","['NONANE', 'LEAD', 'CUMENE', 'DIETHYL PHTHALATE', 'VOC', '1,1,1-TRICHLOROETHANE', 'CARBON TETRACHLORIDE', 'NAPHTHALENE', 'ETHYLBENZENE', 'CIS-1,2-DICHLOROETHENE', 'ACETONE', 'TOLUENE', 'DI-N-OCTYL PHTHALATE', '1,1-DICHLOROETHANE', 'TRICHLOROETHENE', '1,3,5-TRIMETHYLBENZENE', 'ANTIMONY', 'POLYCHLORINATED BIPHENYLS (PCBs)', 'BASE NEUTRAL ACIDS', 'ETHYL METHYL BENZENE (MIXED ISOMERS)', 'CHLOROMETHANE', 'CHLOROBENZENE', 'TRANS-1,2-DICHLOROETHENE', '2-BUTANONE (METHYL ETHYL KETONE)', 'AROCLOR 1254', 'DIBUTYL PHTHALATE', 'DIETHYLBENZENE (MIXED ISOMERS)', 'NICKEL', 'CHROMIUM', 'ZINC', 'PHENOL', 'CADMIUM', '2-NITROPHENOL', 'COPPER', 'MERCURY', 'N,N-DIPHENYLNITROUS AMIDE', 'BUTYL BENZYL PHTHALATE', '1,2,4-TRIMETHYLBENZENE', 'XYLENE (MIXED ISOMERS)', 'TETRACHLOROETHENE', '1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE', '2,4-DIMETHYLPHENOL', 'SILVER', 'BERYLLIUM', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'ARSENIC', 'SELENIUM']","['Groundwater', 'Soil']","['Monitoring', 'Cap (engineered cap)', 'Other (not otherwise specified)', 'Bioremediation (P&T, other, not otherwise specified, exsitu)', 'Institutional Controls', 'Bioremediation (other, not otherwise specified, insitu)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Consolidate (onsite)', 'Disposal (offsite)', 'Revegetation', 'Monitored Natural Attenuation', 'Excavation', 'Discharge (surface water/NPDES discharge)']"
NJD002173276,AMERICAN CYANAMID CO,BRIDGEWATER,SOMERSET,NJ,Final NPL,No ,No ,No ,Yes,Yes,2.0,0200144,EASTON TURNPIKE,8805.0,N,N,,40.555561,-74.55945,09/08/83,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0200144,"['Debris', 'Soil', 'Sludge', 'Solid Waste', 'Groundwater']","['CUMENE', 'DIETHYL PHTHALATE', '1-BROMO-4-PHENOXYBENZENE', 'ETHYLBENZENE', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'DIBROMOCHLOROMETHANE', 'CIS-1,2-DICHLOROETHENE', 'METHYLPHENOL (CRESOL MIXED ISOMERS)', 'BENZENE', 'INDENO(1,2,3-CD)PYRENE', 'TRICHLOROETHENE', 'BROMODICHLOROMETHANE', 'AROCLOR 1242', 'HEXACHLOROETHANE', '2,4-DICHLOROPHENOL', 'AROCLOR 1254', '2-CHLORONAPHTHALENE', 'THALLIUM', '1-CHLORO-4-PHENOXYBENZENE', '2,6-DINITROTOLUENE', ""1,1'-BIPHENYL"", 'CHLOROETHANE', 'NITROBENZENE', '9H-FLUORENE', '2-METHYLPHENOL (O-CRESOL)', 'BIS(2-CHLOROETHOXY) METHANE', 'COPPER', '2-NITROPHENOL', 'MAGNESIUM', '1,3-DICHLOROBENZENE', '3-NITROANILINE', 'BARIUM', 'DIBENZO(A,H)ANTHRACENE', '4-CHLOROANILINE', '2,4-DIMETHYLPHENOL', 'BENZOIC ACID', 'CARBON DISULFIDE', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'BENZO(B)FLUORANTHENE', '2-CHLOROPHENOL', 'CHLORIDE', 'SELENIUM', 'LEAD', 'BENZALDEHYDE', 'MANGANESE', 'CARBON TETRACHLORIDE', 'CALCIUM', 'TOLUENE', 'DI-N-OCTYL PHTHALATE', '9H-CARBAZOLE', '1,2-DICHLOROBENZENE', 'ANTIMONY', 'N-NITROSODIMETHYLAMINE', 'HEXACHLOROBENZENE', 'POLYCHLORINATED BIPHENYLS (PCBs)', 'BASE NEUTRAL ACIDS', 'TRANS-1,2-DICHLOROETHENE', '2-METHYLNAPHTHALENE', '2-NITROANILINE', 'CHROMIUM', '4-NITROANILINE', 'BENZO(K)FLUORANTHENE', 'CYANIDE', '1,4-DICHLOROBENZENE', 'BROMOFORM', '2-METHYLANILINE', 'BUTYL BENZYL PHTHALATE', '4-(4-AMINO-3-CHLOROPHENYL)-2-CHLOROANILINE', '1,2-DICHLOROETHANE', 'DIMETHYL PHTHALATE', 'METHYLCYCLOHEXANOL (MIXED ISOMERS)', '2,4,5-TRICHLOROPHENOL', 'ARSENIC', 'CHLOROMETHANE', '2,4,6-TRICHLOROPHENOL', 'BIS(2-CHLOROETHYL)ETHER', 'COBALT', 'ANTHRACENE', '1,1,1-TRICHLOROETHANE', '1,2-DIMETHYLBENZENE (O-XYLENE)', '3,5,5-TRIMETHYLCYCLOHEX-2-EN-1-ONE', 'PYRENE', 'ACETONE', '2-HEXANONE', 'ACENAPHTHYLENE', 'CHLOROBENZENE', '1,1,2,2-TETRACHLOROETHANE', '1,1-DICHLOROETHENE', '2-CHLORO-1-PHENYLETHANONE', '1,3 (OR 1,4)-DIMETHYLBENZENE (M (OR P)-XYLENE)', 'ANILINE', 'BENZO[A]ANTHRACENE', 'SODIUM', 'N,N-DIPHENYLNITROUS AMIDE', '4-NITROPHENOL', 'BROMOMETHANE', 'HEXACHLOROCYCLOPENTADIENE', '1,2-DIPHENYLHYDRAZINE', '1-PHENYLETHANONE', 'XYLENE (MIXED ISOMERS)', 'BENZO[A]PYRENE', 'NOT PROVIDED', '4-METHYLPHENOL (P-CRESOL)', '2,4-DINITROPHENOL', 'PHENANTHRENE', '4-CHLORO-3-METHYLPHENOL', 'BERYLLIUM', 'BENZO(GHI)PERYLENE', 'METHYLCYCLOHEXANE', 'HEXACHLORO-1,3-BUTADIENE', '1,2,4-TRICHLOROBENZENE', '2-METHYL-4,6-DINITROPHENOL (4,6-DINITRO-O-CRESOL)', '1,1,2-TRICHLOROETHANE', 'NAPHTHALENE', 'CHRYSENE', '2,4-DINITROTOLUENE', '4-PHENYLANILINE', 'DIBENZOFURAN', 'STYRENE', 'VANADIUM', '1,1-DICHLOROETHANE', 'CHLOROETHENE (VINYL CHLORIDE)', '(E)-1,3-DICHLORO-1-PROPENE', 'CYCLOHEXANE', '1,3,5-TRIMETHYLBENZENE', 'PENTACHLOROPHENOL', 'N,N-DIPROPYLNITROUS AMIDE', '4-METHYL-2-PENTANONE (METHYL ISOBUTYL KETONE)', '1,2-DIHYDROACENAPHTHYLENE', 'POTASSIUM', '2-BUTANONE (METHYL ETHYL KETONE)', 'DIETHYL ETHER', 'NICKEL', 'DIBUTYL PHTHALATE', 'ZINC', 'BENZIDINE', 'PHENOL', 'CHLOROFORM', 'CADMIUM', 'FLUORANTHENE', 'MERCURY', '(Z)-1,3-DICHLORO-1-PROPENE', 'PHENYLMETHANOL', 'ALUMINUM', '1,2-DICHLOROPROPANE', 'TETRACHLOROETHENE', 'SILVER', '2-CHLOROANILINE', 'POLYCYCLIC AROMATIC HYDROCARBONS (PAHS)', 'IRON']","['Debris', 'Soil', 'Sludge', 'Solid Waste', 'Groundwater']","['Extraction (recovery/vertical well)', 'Thermal Desorption (exsitu, onsite)', 'Dewatering', 'Recycling (onsite)', 'Disposal (offsite)', 'Revegetation', 'Cover (soil)', 'Excavation', 'Hydraulic Control (containment)', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Incineration (offsite)', 'Carbon Adsorption', 'Solidification/Stabilization (exsitu, onsite)', 'Soil Vapor Extraction (insitu)', 'Discharge (surface water/NPDES discharge)', 'Residuals Treatment/Disposal (offsite)', 'Monitoring', 'Residuals Treatment/Disposal (onsite)', 'Cap (engineered cap)', 'Bottom Liner', 'Operations & Maintenance (O&M)', 'Containment (other, not otherwise specified, onsite)', 'Extraction (recovery trench/subsurface collection drain)', 'Institutional Controls', 'Bioremediation (other, not otherwise specified, insitu)', 'Consolidate (onsite)', 'No Further Action', 'Solidification/Stabilization (insitu)']"
NJD002175057,STANDARD CHLORINE,KEARNY,HUDSON,NJ,Final NPL,No ,Yes,No ,Yes,Yes,2.0,0200146,1015-35 BELLEVILLE TURNPIKE,7032.0,N,N,,40.75,-74.097222,09/19/07,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0200146,"['Groundwater', 'Soil', 'Soil Gas']","['COBALT', 'LEAD', '1,2,4-TRICHLOROBENZENE', 'MANGANESE', 'NAPHTHALENE', 'ETHYLBENZENE', '1,2-DIMETHYLBENZENE (O-XYLENE)', 'BENZENE', 'VANADIUM', '1,2-DICHLOROBENZENE', 'INDENO(1,2,3-CD)PYRENE', 'ANTIMONY', 'IRON', 'HEXACHLOROBENZENE', '1,2-DIHYDROACENAPHTHYLENE', 'CHROMIUM(VI)', 'CHLOROBENZENE', '2-METHYLNAPHTHALENE', 'AROCLOR 1254', 'NICKEL', 'THALLIUM', 'AROCLOR 1260', '1,2,4,5-TETRACHLOROBENZENE', 'CHROMIUM', 'ZINC', ""1,1'-BIPHENYL"", 'BENZO[A]ANTHRACENE', 'AROCLOR 1248', 'CADMIUM', '1,4-DICHLOROBENZENE', 'MERCURY', '1,3-DICHLOROBENZENE', 'ALUMINUM', 'BARIUM', '1,2,3-TRICHLOROBENZENE', 'DIBENZO(A,H)ANTHRACENE', 'XYLENE (MIXED ISOMERS)', 'BENZO[A]PYRENE', '2,3,7,8-TETRACHLORODIBENZO-p-DIOXIN (TCDD)', 'ARSENIC', 'BENZO(B)FLUORANTHENE']","['Soil', 'Buildings/Structures', 'Soil Gas', 'Groundwater', 'Free-phase NAPL']","['Vertical Engineered Barrier (other)', 'Cap (engineered cap)', 'Hydraulic Control (containment)', 'Precipitation (P&T, exsitu)', 'Wetlands Restoration', 'Chemical Reduction (P&T, exsitu)', 'Extraction (recovery/vertical well)', 'Demolition', 'Drainage/Erosion Control (other, not otherwise specified)', 'Institutional Controls', 'Oil Water Separation (P&T, exsitu)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Disposal (offsite)', 'Containment (other, not otherwise specified, onsite)', 'Free Product Recovery (active or passive, excluding MPE and bioslurping)', 'Discharge (surface water/NPDES discharge)']"
NJD002349058,"HERCULES, INC. (GIBBSTOWN PLANT)",GIBBSTOWN,GLOUCESTER,NJ,Final NPL,No ,No ,No ,Yes,Yes,2.0,0200188,50 NORTH MARKET ST,8027.0,N,N,,39.838889,-75.277781,09/08/83,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0200188,"['Soil', 'Surface Water', 'Groundwater', 'Other', 'Sediment']","['2,6-DINITROTOLUENE', 'ZINC', 'PHENOL', 'DIPHENYLAMINE', 'CUMENE', 'LEAD', 'MERCURY', 'SILVER', 'ETHYLBENZENE', '2,4-DINITROTOLUENE', 'TOLUENE', 'ARSENIC', 'BENZENE', 'NICKEL', '1-PHENYLETHANONE', 'CHROMIUM']","['Soil', 'Soil Gas', 'Solid Waste', 'Groundwater', 'Sediment']","['Extraction (recovery/vertical well)', 'Dewatering', 'Recycling (onsite)', 'Coagulation/Flocculation (P&T, exsitu)', 'Disposal (offsite)', 'Revegetation', 'Phytoremediation (for treatment exsitu)', 'Excavation', 'Cover (soil)', 'Other (not otherwise specified)', 'Biopile (exsitu)', 'Discharge (infiltration basin/trench)', 'Drainage/Erosion Control (other, not otherwise specified)', 'Bioremediation (anaerobic, insitu)', 'Monitoring', 'Cap (engineered cap)', 'Residuals Treatment/Disposal (onsite)', 'Bioremediation (P&T, other, not otherwise specified, exsitu)', 'Treatment (other, not otherwise specified, offsite)', 'Bioremediation (composting, exsitu)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Bioremediation (other, not otherwise specified, exsitu)', 'Sampling', 'Institutional Controls', 'Consolidate (onsite)', 'Monitoring (groundwater)', 'Monitoring (soil)', 'Dredging']"
NJD002360188,PIONEER METAL FINISHING INC,FRANKLINVILLE,GLOUCESTER,NJ,Final NPL,No ,No ,No ,Insufficient Data,Insufficient Data,2.0,0200200,2034 COLES MILL RD,8322.0,N,N,,39.616969,-75.061474,09/09/21,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0200200,,,,
NJD002362705,NASCOLITE CORP.,MILLVILLE,CUMBERLAND,NJ,Final NPL,No ,Yes,Yes,Yes,Yes,2.0,0200202,DORIS AVE,8332.0,N,N,,39.422219,-75.032781,09/21/84,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0200202,"['Groundwater', 'Soil']","['ALPHA GROSS', 'LEAD', '1,1,1-TRICHLOROETHANE', 'METHYL 2-METHYLPROP-2-ENOATE', 'NAPHTHALENE', 'ETHYLBENZENE', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'TOLUENE', 'ACETONE', 'BENZENE', 'DI-N-OCTYL PHTHALATE', 'CHLOROETHENE (VINYL CHLORIDE)', 'TRICHLOROETHENE', '2-METHYLNAPHTHALENE', 'DIBUTYL PHTHALATE', 'CADMIUM', 'BUTYL BENZYL PHTHALATE', 'BARIUM', '1,2-DICHLOROETHANE', 'DIMETHYL PHTHALATE', 'XYLENE (MIXED ISOMERS)', 'TETRACHLOROETHENE', '2,4-DIMETHYLPHENOL', 'NITRATE/NITRITE', 'BIS(2-ETHYLHEXYL)PHTHALATE']","['Groundwater', 'Buildings/Structures', 'Soil']","['Air Stripping (P&T, exsitu)', 'Discharge (vertical well reinjection to contaminated aquifer)', 'Demolition', 'Institutional Controls', 'Wetlands Replacement', 'Treatment (other, not otherwise specified, offsite)', 'Water Supply (permanent replacement, other, not otherwise specified)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Solidification/Stabilization (exsitu, onsite)', 'Disposal (offsite)', 'Recycling (offsite)', 'Decontamination', 'Containment (other, not otherwise specified, onsite)', 'Excavation', 'Cover (soil)']"
NJD002365930,SHIELDALLOY CORP.,NEWFIELD BOROUGH,GLOUCESTER,NJ,Final NPL,No ,No ,No ,Insufficient Data,Insufficient Data,2.0,0200203,WEST BLVD,8344.0,N,N,,39.543061,-75.022219,09/21/84,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0200203,"['Groundwater', 'Soil', 'Sediment']","['LEAD', 'MANGANESE', 'VANADIUM', 'TRICHLOROETHENE', 'ANTIMONY', 'CHROMIUM(VI)', '1,1-DICHLOROETHENE', 'NICKEL', 'CHROMIUM', 'ZINC', 'CYANIDE', 'CADMIUM', 'CHROMIUM COMPOUNDS', 'COPPER', 'MERCURY', 'BARIUM', 'TETRACHLOROETHENE', 'SILVER', 'BERYLLIUM', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'ARSENIC', 'BORON OXIDE', 'SELENIUM']","['Groundwater', 'Soil', 'Sediment']","['Precipitation (P&T, exsitu)', 'Cap (engineered cap)', 'Extraction (recovery/vertical well)', 'Chemical Reduction (insitu)', 'Air Stripping (P&T, exsitu)', 'Engineering Control (other, not otherwise specified)', 'Institutional Controls', 'Dewatering', 'Monitoring (surface water)', 'Monitoring (groundwater)', 'ESD/Amd - Remedy Component Removal', 'Disposal (offsite)', 'Monitored Natural Attenuation', 'Bioremediation (anaerobic, insitu)', 'Dredging', 'Cover (soil)', 'Discharge (surface water/NPDES discharge)', 'ESD/Amd - ICs - Implement or Change']"
NJD002385664,"VINELAND CHEMICAL CO., INC.",VINELAND,CUMBERLAND,NJ,Final NPL,No ,No ,No ,No,Yes,2.0,0200209,1405 N. MILL RD.,8360.0,N,N,,39.510281,-75.056661,09/21/84,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0200209,"['Buildings/Structures', 'Soil', 'Groundwater', 'Sediment']",['ARSENIC'],"['Soil', 'Buildings/Structures', 'Groundwater', 'Other', 'Sediment']","['Extraction (recovery/vertical well)', 'Soil Washing (exsitu)', 'ESD/Amd - Cleanup/Performance Standard Change', 'Disposal (offsite)', 'ESD/Amd - RAO(s) Change', 'Flushing (insitu)', 'Dredging', 'Excavation', 'Monitored Natural Recovery', 'Disposal', 'Filtration (P&T, exsitu)', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Ion Exchange (P&T, exsitu)', 'Decontamination', 'Discharge (surface water/NPDES discharge)', 'Precipitation (P&T, exsitu)', 'Permeable Reactive Barrier (chemical reactive wall, passive treatment wall, etc.)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'ESD/Amd - Remedy Element Addition/Modification', 'Monitoring (sediment)', 'Ultraviolet (UV) Oxidation (P&T, exsitu)', 'Sampling', 'Discharge (vertical well reinjection to contaminated aquifer)', 'Consolidate (onsite)', 'Chemical Oxidation (insitu)', 'Solidification/Stabilization (insitu)']"
NJD002493054,"KAUFFMAN & MINTEER, INC.",SPRINGFIELD TWP(JOBSTOWN),BURLINGTON,NJ,Final NPL,No ,No ,No ,Yes,No,2.0,0200232,MONMOUTH ROAD (ROUTE 537),8041.0,N,N,,40.0363,-74.694,03/31/89,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0200232,"['Groundwater', 'Soil', 'Sediment']","['ETHYLBENZENE', '3,5,5-TRIMETHYLCYCLOHEX-2-EN-1-ONE', 'CIS-1,2-DICHLOROETHENE', 'TOLUENE', 'DI-N-OCTYL PHTHALATE', 'BENZENE', '1,1-DICHLOROETHANE', 'VANADIUM PENTOXIDE', 'INDENO(1,2,3-CD)PYRENE', 'CHLOROETHENE (VINYL CHLORIDE)', 'TRICHLOROETHENE', 'ANTIMONY', 'CHROMIUM', 'BENZO[A]ANTHRACENE', 'BUTYL BENZYL PHTHALATE', 'DIBENZO(A,H)ANTHRACENE', '1,2-DICHLOROETHANE', 'BENZO[A]PYRENE', 'TETRACHLOROETHENE', 'BERYLLIUM', 'BIS(2-ETHYLHEXYL)PHTHALATE', '1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)', 'BENZO(B)FLUORANTHENE']","['Groundwater', 'Soil', 'Sediment']","['Monitoring', 'Treatment (other, not otherwise specified, insitu)', 'Incineration', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Institutional Controls', 'Dewatering', 'Wetlands Replacement', 'Disposal (offsite)', 'Revegetation', 'Excavation', 'Discharge (surface water/NPDES discharge)']"
NJD002517472,METALTEC/AEROSYSTEMS,FRANKLIN BOROUGH,SUSSEX,NJ,Final NPL,No ,Yes,Yes,Yes,Yes,2.0,0200234,WILDCAT & MAPLE ROADS,7416.0,N,N,,41.109719,-74.599719,09/08/83,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0200234,"['Groundwater', 'Soil']","['COBALT', 'LEAD', '1,2,4-TRICHLOROBENZENE', 'MANGANESE', '1,1,1-TRICHLOROETHANE', 'CALCIUM', 'NAPHTHALENE', '3,5,5-TRIMETHYLCYCLOHEX-2-EN-1-ONE', 'TOLUENE', '1,1-DICHLOROETHANE', '1,2-DICHLOROBENZENE', 'CHLOROETHENE (VINYL CHLORIDE)', 'TRICHLOROETHENE', 'ANTIMONY', 'IRON', 'N,N-DIPROPYLNITROUS AMIDE', 'HEXACHLOROETHANE', 'POTASSIUM', 'TRANS-1,2-DICHLOROETHENE', '2-METHYLNAPHTHALENE', 'BIS(2-CHLOROISOPROPYL) ETHER', '1,1-DICHLOROETHENE', 'DIBUTYL PHTHALATE', 'NICKEL', 'THALLIUM', 'CHROMIUM', 'ZINC', 'CHLOROFORM', 'CHLOROETHANE', 'ANILINE', 'BIS(2-CHLOROETHOXY) METHANE', 'VANADIUM, METAL AND/OR ALLOY', 'COPPER', 'MAGNESIUM', 'SELENIUM', 'SODIUM', '1,3-DICHLOROBENZENE', 'ALUMINUM', 'TIN', 'BARIUM', 'XYLENE (MIXED ISOMERS)', '4-METHYLPHENOL (P-CRESOL)', 'TETRACHLOROETHENE', 'BERYLLIUM', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'ARSENIC', '1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)', 'BIS(2-CHLOROETHYL)ETHER']","['Groundwater', 'Soil']","['Monitoring', 'Precipitation (P&T, exsitu)', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Air Stripping (P&T, exsitu)', 'Water Supply (temporary replacement, other, not otherwise specified)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Disposal (offsite)', 'Thermal Treatment (insitu)', 'Excavation', 'Discharge (surface water/NPDES discharge)']"
NJD011717584,"CURCIO SCRAP METAL, INC.",SADDLE BROOK TWP,BERGEN,NJ,Final NPL,No ,Yes,Yes,Yes,Yes,2.0,0200273,416 LANZA AVE,7662.0,N,N,,40.8907,-74.1035,07/22/87,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0200273,"['Groundwater', 'Soil']","['LEAD', 'CARCINOGENIC POLYCYCLIC AROMATIC HYDROCARBONS (cPAH)', 'MANGANESE', 'CARBON TETRACHLORIDE', 'BENZENE', 'CHLOROETHENE (VINYL CHLORIDE)', 'ANTIMONY', 'POLYCHLORINATED BIPHENYLS (PCBs)', 'NICKEL', 'THALLIUM', 'CHROMIUM', 'ZINC', 'AROCLOR 1248', 'CADMIUM', 'MERCURY', 'BARIUM', 'TETRACHLOROETHENE', 'BERYLLIUM', 'ARSENIC']","['Groundwater', 'Soil']","['Monitoring', 'Incineration (offsite)', 'Institutional Controls', 'No Further Action', 'Containment (other, not otherwise specified, onsite)', 'Excavation']"
NJD011770013,MATTEO & SONS INC.,THOROFARE,GLOUCESTER,NJ,Final NPL,No ,No ,No ,Insufficient Data,Insufficient Data,2.0,0204061,1708 US RT. 130,8086.0,N,N,,39.85559,-75.1727,09/27/06,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0204061,['Soil'],"['ZINC', 'ANTIMONY', 'LEAD', 'AROCLOR 1254', 'AROCLOR 1260']","['Soil', 'Solid Waste']","['Monitoring (sediment)', 'Cap (engineered cap)', 'Sampling', 'Engineering Control (other, not otherwise specified)', 'Slope Stabilization', 'Drainage/Erosion Control (other, not otherwise specified)', 'Institutional Controls', 'Dewatering', 'Dust Suppression', 'Population Relocation (temporary)', 'Treatment (other, not otherwise specified, offsite)', 'Monitoring (groundwater)', 'Disposal (offsite)', 'Water Supply (abandon water supply well)', 'Excavation']"
NJD014623854,"MARTIN AARON, INC.",CAMDEN,CAMDEN,NJ,Final NPL,No ,No ,No ,Yes,No,2.0,0200278,1542 SOUTH BROADWAY,8104.0,N,N,,39.926111,-75.119167,07/22/99,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0200278,"['Groundwater', 'Soil']","['ARSENIC', 'BENZO[A]PYRENE', 'CHLOROETHENE (VINYL CHLORIDE)']","['Groundwater', 'Soil']","['Monitoring', 'Cap (engineered cap)', 'Precipitation (P&T, exsitu)', 'Extraction (recovery/vertical well)', 'Air Stripping (P&T, exsitu)', 'Institutional Controls', 'Disposal (offsite)', 'Discharge (POTW)', 'Excavation']"
NJD014743678,LIGHTMAN DRUM COMPANY,WINSLOW TOWNSHIP,CAMDEN,NJ,Final NPL,No ,Yes,No ,Yes,Yes,2.0,0200280,ROUTE 73,8009.0,N,N,,39.729722,-74.905917,10/22/99,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0200280,"['Groundwater', 'Soil']","['TRICHLOROETHENE', 'ANTIMONY', 'XYLENE (MIXED ISOMERS)', '1,2,4-TRICHLOROBENZENE', '4-METHYLPHENOL (P-CRESOL)', 'CADMIUM', '1,1,2-TRICHLOROETHANE', 'TETRACHLOROETHENE', 'ETHYLBENZENE', 'CIS-1,2-DICHLOROETHENE', 'ARSENIC', 'BENZENE', 'CHLOROETHENE (VINYL CHLORIDE)']","['Groundwater', 'Soil']","['Monitoring', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Discharge (vertical well reinjection to contaminated aquifer)', 'Institutional Controls', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'ESD/Amd - Remedy Component Removal', 'Monitored Natural Attenuation', 'Residuals Disposal', 'Air Sparging (physical treatment, insitu)', 'Soil Vapor Extraction (insitu)', 'Residuals Treatment/Disposal (offsite)']"
NJD030253355,A. O. POLYMER,SPARTA TOWNSHIP,SUSSEX,NJ,Final NPL,No ,Yes,Yes,Yes,Yes,2.0,0200290,44 STATION ROAD,7871.0,N,N,,41.04805,-74.63,09/08/83,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0200290,"['Groundwater', 'Surface Water']","['1,1,2-TRICHLOROETHANE', '1,1,1-TRICHLOROETHANE', 'CARBON TETRACHLORIDE', 'ETHYLBENZENE', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'ACETONE', 'TOLUENE', 'BENZENE', '2-HEXANONE', '1,1-DICHLOROETHANE', '1,2-DICHLOROBENZENE', 'CHLOROETHENE (VINYL CHLORIDE)', 'TRICHLOROETHENE', '4-METHYL-2-PENTANONE (METHYL ISOBUTYL KETONE)', 'CHLOROBENZENE', '2-BUTANONE (METHYL ETHYL KETONE)', '1,1-DICHLOROETHENE', 'DIBUTYL PHTHALATE', 'PHENOL', 'CHLOROFORM', 'ALPHA-HEXACHLOROCYCLOHEXANE', 'XYLENE (MIXED ISOMERS)', '1,2-DICHLOROPROPANE', '4-METHYLPHENOL (P-CRESOL)', 'TETRACHLOROETHENE', 'BENZOIC ACID', 'BETA-HEXACHLOROCYCLOHEXANE', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'CARBON DISULFIDE', 'POLYCYCLIC AROMATIC HYDROCARBONS (PAHS)', '1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)', 'TRICHLOROFLUOROMETHANE']","['Groundwater', 'Soil']","['Thermal Treatment (insitu)', 'Filtration (P&T, exsitu)', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Air Stripping (P&T, exsitu)', 'Discharge (vertical well reinjection to contaminated aquifer)', 'Institutional Controls', 'Bioremediation (other, not otherwise specified, insitu)', 'Operations & Maintenance (O&M)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'ESD/Amd - Cleanup/Performance Standard Change', 'Containment (other, not otherwise specified, onsite)', 'ESD/Amd - Remedy Element Addition/Modification', 'Soil Vapor Extraction (insitu)', 'Discharge (surface water/NPDES discharge)']"
