EPA ID,Site Name,City,County,State,National Priorities List Status,Superfund Alternative Approach,Construction Complete,Site-wide Ready for Anticipated Use,Human Exposure Under Control,Groundwater Migration Under Control,Region,Site ID,Address,Zip,FF Ind,NAI,Native American Entity (NAI Status),Latitude,Longitude,NPL Status Date,Site_ID_Fixed,site_link,Contaminants Media,Contaminants,Remedies Media,Remedy Component
NCD044440303,BYPASS 601 GROUND WATER CONTAMINATION,CONCORD,CABARRUS,NC,Final NPL,No ,Yes,Yes,Yes,Yes,4.0,0402753,440 HWY 29 NORTH,28025.0,N,N,,35.4096,-80.6093,06/10/86,402753.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0402753,"['Sediment', 'Groundwater', 'Soil']","['SULFATE', '1,2-DIHYDROACENAPHTHYLENE', 'CADMIUM', 'PHENANTHRENE', 'BENZO[A]ANTHRACENE', 'INDENO(1,2,3-CD)PYRENE', 'VANADIUM', 'BENZO(K)FLUORANTHENE', 'ACENAPHTHYLENE', 'MANGANESE', 'ANTIMONY', 'BENZENE', 'AROCLOR 1260', '9H-FLUORENE', 'TRANS-1,2-DICHLOROETHENE', 'LEAD', 'COPPER', 'BERYLLIUM', '2-METHYLNAPHTHALENE', '1,2-DICHLOROETHANE', 'AROCLOR 1254', 'CARBON TETRACHLORIDE', 'BENZO[A]PYRENE', 'PYRENE', 'NAPHTHALENE', 'FLUORANTHENE', 'DIBENZOFURAN', 'ZINC', 'CHROMIUM', '9H-CARBAZOLE', 'ANTHRACENE', 'NICKEL', 'DIBENZO(A,H)ANTHRACENE', 'BENZO(B)FLUORANTHENE', 'BARIUM', 'CHRYSENE', '2-METHYLPHENOL (O-CRESOL)', 'BENZO(GHI)PERYLENE', 'BASE NEUTRAL ACIDS']","['Debris', 'Soil', 'Sediment', 'Buildings/Structures']","['Containment (other, not otherwise specified, onsite)', 'Institutional Controls', 'Revegetation', 'Consolidate (onsite)', 'Demolition', 'Solidification/Stabilization (exsitu, onsite)', 'Excavation', 'Operations & Maintenance (O&M)', 'Cap (engineered cap)']"
NCD044447589,BLUE RIDGE PLATING COMPANY,ARDEN,BUNCOMBE,NC,Final NPL,No ,Yes,Yes,Yes,Yes,4.0,0406895,171 GLENN BRIDGE ROAD,28704.0,N,N,,35.462372,-82.528358,09/14/05,406895.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0406895,"['Groundwater', 'Soil']","['2-METHYLNAPHTHALENE', 'MANGANESE', 'NICKEL', 'TRICHLOROETHENE', 'ARSENIC', 'CHLOROFORM', 'CADMIUM', 'NAPHTHALENE', 'PENTACHLOROPHENOL', 'IRON', '1,1-DICHLOROETHANE', 'CYANIDE', 'CHROMIUM', '1,1-DICHLOROETHENE', '1,1,1-TRICHLOROETHANE', 'TETRACHLOROETHENE']","['Groundwater', 'Soil']","['Institutional Controls', 'Revegetation', 'Disposal (offsite)', 'Solidification/Stabilization (exsitu, onsite)', 'ESD/Amd - Cleanup/Performance Standard Change', 'Excavation', 'ESD/Amd - ICs - Implement or Change', 'Monitoring', 'Treatment (other, not otherwise specified, insitu)', 'Monitored Natural Attenuation']"
NCD062555792,SIGMON'S SEPTIC TANK SERVICE,STATESVILLE,IREDELL,NC,Final NPL,No ,Yes,Yes,Yes,Yes,4.0,0406611,1268 EUFOLA ROAD,28677.0,N,N,,35.713611,-80.974583,04/27/05,406611.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0406611,"['Groundwater', 'Soil']","['MANGANESE', 'ARSENIC', 'BENZO[A]PYRENE', 'BARIUM', 'VANADIUM, METAL AND/OR ALLOY', '1,4-DICHLOROBENZENE', 'IRON', 'ZINC', 'CHROMIUM', 'THALLIUM', 'MERCURY', 'ALUMINUM']","['Groundwater', 'Soil']","['Institutional Controls', 'Monitored Natural Attenuation', 'Revegetation', 'Consolidate (onsite)', 'Disposal (offsite)', 'Solidification/Stabilization (exsitu, onsite)', 'Excavation', 'Monitoring', 'No Action']"
NCD079044426,GENERAL ELECTRIC CO/SHEPHERD FARM,EAST FLAT ROCK,HENDERSON,NC,Final NPL,No ,Yes,No ,Yes,Yes,4.0,0402893,SPARTANBURG HWY,28726.0,N,N,,35.272222,-82.411111,12/16/94,402893.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0402893,"['Groundwater', 'Soil']","['DICHLOROMETHANE (METHYLENE CHLORIDE)', 'CADMIUM', '1,2,4-TRIMETHYLBENZENE', 'CIS-1,2-DICHLOROETHENE', 'MOLYBDENUM', '2,4-DINITROPHENOL', 'MANGANESE', 'BENZENE', 'CHLOROETHENE (VINYL CHLORIDE)', 'CHROMIUM(VI)', 'AROCLOR 1260', 'TRANS-1,2-DICHLOROETHENE', 'LEAD', 'COPPER', 'BERYLLIUM', 'AROCLOR 1248', '1,2-DICHLOROETHANE', 'AROCLOR 1254', 'TRICHLOROETHENE', 'CHLOROFORM', 'ALUMINUM OXIDE', 'STRONTIUM', 'NICKEL', 'BARIUM', 'NITROBENZENE', 'TETRACHLOROETHENE', '1,1-DICHLOROETHENE']","['Groundwater', 'Soil']","['Institutional Controls', 'Containment (other, not otherwise specified, onsite)', 'ESD - Nonfundamental Change (other)', 'Revegetation', 'Bioremediation (other, not otherwise specified, insitu)', 'Air Stripping (P&T, exsitu)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Discharge (surface water/NPDES discharge)', 'Excavation', 'ESD/Amd - ICs - Implement or Change', 'Monitoring', 'Engineering Control (other, not otherwise specified)', 'Bioremediation (P&T, other, not otherwise specified, exsitu)', 'Hydraulic Control (containment)', 'Cap (engineered cap)']"
NCD095458527,"FCX, INC. (STATESVILLE PLANT)",STATESVILLE,IREDELL,NC,Final NPL,No ,Yes,Yes,Yes,Yes,4.0,0404225,1620 W. FRONT ST.,28677.0,N,N,,35.7865,-80.9163,02/21/90,404225.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0404225,"['Groundwater', 'Soil']","['DICHLOROMETHANE (METHYLENE CHLORIDE)', 'ARSENIC', 'CIS-1,2-DICHLOROETHENE', 'VANADIUM', 'ALPHA-CHLORDANE', 'BETA-HEXACHLOROCYCLOHEXANE', 'MANGANESE', 'CHLOROETHENE (VINYL CHLORIDE)', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'ENDRIN', 'IRON', 'GAMMA-CHLORDANE', 'LEAD', 'BERYLLIUM', 'CARBON TETRACHLORIDE', 'TRICHLOROETHENE', 'CHLOROFORM', 'BROMODICHLOROMETHANE', '1,1,2-TRICHLOROETHANE', 'PENTACHLOROPHENOL', 'ALPHA-HEXACHLOROCYCLOHEXANE', 'CHROMIUM', 'HEPTACHLOR EPOXIDE', 'GAMMA-HEXACHLOROCYCLOHEXANE (LINDANE)', 'DIELDRIN', 'CHLORDANE', ""P,P'-DDD"", 'BARIUM', 'TETRACHLOROETHENE', '1,1-DICHLOROETHANE', 'CHLOROMETHANE', '1,1-DICHLOROETHENE', ""P,P'-DDT"", '1,2-DICHLOROPROPANE']","['Groundwater', 'Soil']","['Institutional Controls', 'Filtration (P&T, exsitu)', 'Soil Vapor Extraction (insitu)', 'Revegetation', 'Extraction (recovery/vertical well)', 'Bioremediation (other, not otherwise specified, insitu)', 'Thermal Desorption (exsitu, onsite)', 'Disposal (offsite)', 'Chemical Reduction (insitu)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Discharge (surface water/NPDES discharge)', 'Air Sparging (physical treatment, insitu)', 'Monitoring', 'Treatment (other, not otherwise specified, insitu)', 'ESD/Amd - Remedy Element Addition/Modification', 'Precipitation (P&T, exsitu)', 'Monitored Natural Attenuation']"
NCD095459392,"CHEMTRONICS, INC.",SWANNANOA,BUNCOMBE,NC,Final NPL,No ,Yes,Yes,Yes,Insufficient Data,4.0,0402957,OLD BEE TREE RD,28778.0,N,N,,35.625,-82.434719,09/08/83,402957.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0402957,"['Groundwater', 'Soil']","['ACETONE', 'DI-N-OCTYL PHTHALATE', '2-AMINO-4,6-DINITROTOLUENE', 'XYLENE (MIXED ISOMERS)', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'ARSENIC', 'VOC', '1,3,5-TRIMETHYLBENZENE', '2,4,6-TRINITROPHENOL', '1,2,4-TRIMETHYLBENZENE', '1,3-DINITROBENZENE', 'BENZOPHENONE', 'CIS-1,2-DICHLOROETHENE', 'BENZO[A]ANTHRACENE', 'HEPTACHLOR', 'NITROGLYCERIN', '2-METHOXY-2-METHYLPROPANE (MTBE)', 'CYCLOHEXANE', 'TETRAHYDROFURAN', 'TOLUENE', 'BROMOFORM', '2-HYDROXY-2,2-DIPHENYLACETIC ACID', 'HEXAHYDRO-1,3,5-TRINITRO-1,3,5-TRIAZINE (RDX)', '2,4-DINITROPHENOL', 'PENTAERYTHRITOL TETRANITRATE (PETN)', 'BENZENE', 'CHLOROETHENE (VINYL CHLORIDE)', 'ETHYLBENZENE', 'METHANOL', '2,6-DINITROTOLUENE', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'N-NITROSODIMETHYLAMINE', 'TRANS-1,2-DICHLOROETHENE', 'LEAD', 'COPPER', 'ENDOSULFAN (I OR II)', '1,2-DICHLOROETHANE', 'ETHANE-1,2-DIAMINE', 'CARBON TETRACHLORIDE', 'PROPANEDINITRILE', 'TRICHLOROETHENE', '2,4-DINITROTOLUENE', '4-AMINO-2,6-DINITROTOLUENE', '1,3-DICHLOROBENZENE', 'CHLOROFORM', '1,2-DIPHENYLHYDRAZINE', 'NAPHTHALENE', '1,1,2-TRICHLOROETHANE', '2-METHYL-2-PROPANOL', 'CYANIDE', 'ZINC', 'CHROMIUM', 'METHYL ACETATE', 'PERCHLORATE', 'THALLIUM', '1-METHYL-3-NITROBENZENE', 'GAMMA-HEXACHLOROCYCLOHEXANE (LINDANE)', 'NICKEL', 'DIELDRIN', '2,4,6-TRINITROTOLUENE', '(3R)-1-AZABICYCLO[2.2.2]OCTAN-3-YL HYDROXY(DIPHENYL)ACETATE', ""P,P'-DDD"", '1-METHYL-2-NITROBENZENE', 'DIBUTYL PHTHALATE', 'TETRACHLOROETHENE', 'DIBROMOCHLOROMETHANE', 'POLYCHLORINATED BIPHENYLS (PCBs)', 'CHLOROBENZENE', 'BROMOMETHANE', ""P,P'-DDT"", 'AROCLOR 1242', 'BASE NEUTRAL ACIDS', '1,2-DICHLOROPROPANE', '1-METHYL-4-NITROBENZENE']","['Sediment', 'Groundwater', 'Surface Water', 'Soil']","['Institutional Controls', 'Filtration (P&T, exsitu)', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Monitoring (sediment)', 'Monitoring (soil)', 'Bioremediation (other, not otherwise specified, insitu)', 'ESD/Amd - Remedy Component Removal', 'Air Stripping (P&T, exsitu)', 'Disposal (offsite)', 'Solidification/Stabilization (exsitu, onsite)', 'Monitoring', 'Excavation', 'Monitoring (groundwater)', 'Monitoring (surface water)', 'Bioremediation (P&T, other, not otherwise specified, exsitu)', 'Monitored Natural Attenuation', 'Cap (engineered cap)']"
NCD122263825,JFD ELECTRONICS/CHANNEL MASTER,OXFORD,GRANVILLE,NC,Final NPL,No ,Yes,No ,Yes,Yes,4.0,0404327,INDUSTRY DRIVE,27565.0,N,N,,36.299719,-78.606389,10/04/89,404327.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0404327,"['Groundwater', 'Soil']","['1,2-DICHLOROETHANE', 'NICKEL', 'ANTIMONY', 'BENZENE', 'CHLOROETHENE (VINYL CHLORIDE)', 'TRICHLOROETHENE', 'BARIUM', 'CADMIUM', '1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)', 'CYANIDE', 'TETRACHLOROETHENE', 'CHROMIUM', '1,1-DICHLOROETHENE', '1,1,1-TRICHLOROETHANE', 'COPPER', 'ZINC', 'LEAD']","['Sediment', 'Soil', 'Sludge', 'Groundwater', 'Surface Water']","['Institutional Controls', 'Filtration (P&T, exsitu)', 'Chemical Reduction (exsitu)', 'Dredging or Excavation', 'Monitoring', 'ESD/Amd - Remedy Element Addition/Modification', 'Chemical Oxidation (exsitu)', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Extraction (recovery/vertical well)', 'Disposal (offsite)', 'Solidification/Stabilization (exsitu, onsite)', 'Air Stripping (P&T, exsitu)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Excavation', 'Containment (other, not otherwise specified, onsite)', 'Revegetation', 'Precipitation (P&T, exsitu)', 'Cap (engineered cap)', 'Treatment (other, not otherwise specified, offsite)', 'ESD - Nonfundamental Change (other)', 'Chemical Treatment (other, not otherwise specified, insitu)', 'Discharge (surface water/NPDES discharge)', 'Soil Vapor Extraction (exsitu)', 'Sampling']"
NCD980557656,"NORTH CAROLINA STATE UNIVERSITY (LOT 86, FARM UNIT #1)",RALEIGH,WAKE,NC,Final NPL,No ,Yes,Yes,Yes,Yes,4.0,0403015,CARTER-FINLEY STADIUM,27607.0,N,N,,35.801816,-78.713588,06/10/86,403015.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0403015,"['Groundwater', 'Soil']","['ACETONE', 'TRITIUM', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'ARSENIC', 'ALPHA-CHLORDANE', 'TOLUENE', 'BROMOFORM', 'MANGANESE', 'BENZENE', 'CHLOROETHENE (VINYL CHLORIDE)', 'AROCLOR 1260', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'GAMMA-CHLORDANE', '1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)', '3,5,5-TRIMETHYLCYCLOHEX-2-EN-1-ONE', 'COPPER', 'LEAD', '1,2-DICHLOROETHANE', 'CARBON TETRACHLORIDE', 'TRICHLOROETHENE', 'CHLOROFORM', 'BROMODICHLOROMETHANE', '1,1,2-TRICHLOROETHANE', 'ZINC', 'CHROMIUM', '2-HEXANONE', 'COBALT', 'GAMMA-HEXACHLOROCYCLOHEXANE (LINDANE)', 'DIELDRIN', 'NICKEL', 'BARIUM', '1,1,2,2-TETRACHLOROETHANE', '4-METHYL-2-PENTANONE (METHYL ISOBUTYL KETONE)', 'CHLOROBENZENE', 'DIBROMOCHLOROMETHANE', 'TETRACHLOROETHENE', '1,1-DICHLOROETHENE', '1,2-DICHLOROPROPANE']","['Groundwater', 'Soil']","['Institutional Controls', 'Extraction (recovery/vertical well)', 'Other (not otherwise specified)', 'Air Stripping (P&T, exsitu)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Discharge (surface water/NPDES discharge)', 'Monitoring']"
NCD980557805,KERR-MCGEE CHEMICAL CORP - NAVASSA,NAVASSA,BRUNSWICK,NC,Final NPL,No ,No ,No ,Yes,No,4.0,0403028,NORTH NAVASSA ROAD,28451.0,N,N,,34.247222,-77.999028,03/04/10,403028.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0403028,['Soil'],"['NAPHTHALENE', '2,3,7,8-TETRACHLORODIBENZO-p-DIOXIN (TCDD) TOXICITY EQUIVALENTS (TEq)', 'PENTACHLOROPHENOL', 'POLYCYCLIC AROMATIC HYDROCARBONS, HIGH MOLECULAR WEIGHT (HPAHS)', 'BENZO[A]PYRENE EQUIVALENTS (BaPEq)']","['Groundwater', 'Debris', 'Soil Gas', 'Soil']","['Monitoring (soil)', 'Consolidate (onsite)', 'Recycling (onsite)', 'Disposal (offsite)', 'Excavation', 'Storage (temporary, onsite)', 'No Action']"
NCD980602163,ROADSIDE PCB SPILL,210 MILES OF ROADS,WARREN,NC,Deleted NPL,No ,Yes,Yes,Yes,Not a Groundwater Site,4.0,0403068,210 MILES OF NC HWY,27589.0,N,N,,36.3381,-78.1661,03/07/86,403068.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0403068,,,,
NCD980729602,JADCO-HUGHES FACILITY,BELMONT,GASTON,NC,Final NPL,No ,Yes,No ,Yes,Yes,4.0,0403079,NC HWY 2035,28012.0,N,N,,35.275831,-81.041111,06/10/86,403079.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0403079,"['Groundwater', 'Surface Water', 'Soil']","['ACETONE', 'PHENOL', 'XYLENE (MIXED ISOMERS)', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'ARSENIC', 'CADMIUM', '4-METHYLPHENOL (P-CRESOL)', 'SELENIUM', 'BIS(2-CHLOROETHYL)ETHER', 'VANADIUM', 'MERCURY', 'TOLUENE', '1,2,4-TRICHLOROBENZENE', 'MANGANESE', 'ANTIMONY', 'BENZENE', 'CHLOROETHENE (VINYL CHLORIDE)', 'ETHYLBENZENE', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'IRON', '1,1,1-TRICHLOROETHANE', '1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)', 'COPPER', 'LEAD', 'BERYLLIUM', 'AROCLOR 1248', '1,2-DICHLOROETHANE', 'CARBON TETRACHLORIDE', 'BENZOIC ACID', '1,4-DICHLOROBENZENE', 'CHLOROFORM', '1,1,2-TRICHLOROETHANE', 'ZINC', 'CHROMIUM', '1,2-DICHLOROBENZENE', 'SILVER', 'ALUMINUM', 'NICKEL', 'BARIUM', '1,1,2,2-TETRACHLOROETHANE', '4-METHYL-2-PENTANONE (METHYL ISOBUTYL KETONE)', '2-BUTANONE (METHYL ETHYL KETONE)', 'CARBON DISULFIDE', 'DIBUTYL PHTHALATE', 'TETRACHLOROETHENE', '1,1-DICHLOROETHENE', '2-METHYLPHENOL (O-CRESOL)']","['Groundwater', 'Surface Water', 'Soil']","['Institutional Controls', 'Soil Vapor Extraction (insitu)', 'Discharge (POTW)', 'Extraction (recovery/vertical well)', 'Residuals Treatment/Disposal (onsite)', 'Extraction (recovery trench/subsurface collection drain)', 'Air Stripping (P&T, exsitu)', 'Discharge (surface water/NPDES discharge)', 'Flushing (insitu)', 'Ultraviolet (UV) Oxidation (P&T, exsitu)', 'Monitoring', 'Drainage/Erosion Control (other, not otherwise specified)', 'Precipitation (P&T, exsitu)']"
NCD980840409,CHARLES MACON LAGOON AND DRUM STORAGE,CORDOVA,RICHMOND,NC,Final NPL,No ,Yes,Yes,Yes,Yes,4.0,0403095,COUNTY RD 1103,28330.0,N,N,,34.8925,-79.8375,07/22/87,403095.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0403095,"['Groundwater', 'Soil']","['ACETONE', 'XYLENE (MIXED ISOMERS)', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'CADMIUM', 'BENZO[A]ANTHRACENE', 'INDENO(1,2,3-CD)PYRENE', 'VANADIUM', 'MERCURY', 'BENZO(K)FLUORANTHENE', 'TOLUENE', 'MANGANESE', 'ANTIMONY', 'BENZENE', 'CHLOROETHENE (VINYL CHLORIDE)', '1,1,1-TRICHLOROETHANE', '1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)', '3,5,5-TRIMETHYLCYCLOHEX-2-EN-1-ONE', 'LEAD', 'BERYLLIUM', 'TRICHLOROETHENE', 'BENZO[A]PYRENE', 'CHLOROFORM', 'CYANIDE', 'ZINC', 'CHROMIUM', 'NICKEL', 'DIBENZO(A,H)ANTHRACENE', 'BENZO(B)FLUORANTHENE', 'BARIUM', 'CHRYSENE', '1,1-DICHLOROETHANE', 'TETRACHLOROETHENE', '1,1-DICHLOROETHENE']","['Buildings/Structures', 'Solid Waste', 'Groundwater', 'Soil']","['Containment (other, not otherwise specified, onsite)', 'Filtration (P&T, exsitu)', 'Institutional Controls', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Soil Vapor Extraction (insitu)', 'Bioremediation (other, not otherwise specified, exsitu)', 'Consolidate (onsite)', 'Coagulation/Flocculation (P&T, exsitu)', 'Air Stripping (P&T, exsitu)', 'Demolition', 'Discharge (surface water/NPDES discharge)', 'Disposal (offsite)', 'Excavation', 'ESD/Amd - ICs - Implement or Change', 'Monitoring', 'Off-gas Treatment (other, not otherwise specified)']"
NCD980843346,ABERDEEN PESTICIDE DUMPS,ABERDEEN,MOORE,NC,Final NPL,No ,Yes,Yes,Yes,Yes,4.0,0403099,OFF HWY 5 W,28315.0,N,N,,35.1384,-79.4472,03/31/89,403099.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0403099,"['Debris', 'Groundwater', 'Surface Water', 'Soil']","['XYLENE (MIXED ISOMERS)', 'ARSENIC', 'CADMIUM', 'HEPTACHLOR', ""P,P'-DDE"", 'VANADIUM', 'TOXAPHENE', 'MERCURY', 'BETA-HEXACHLOROCYCLOHEXANE', 'TOLUENE', 'MALATHION', '1,2,4-TRICHLOROBENZENE', 'MANGANESE', 'BENZENE', 'ANTIMONY', 'ETHYLBENZENE', '1,2-DIBROMO-3-CHLOROPROPANE', 'ENDRIN', 'GAMMA-CHLORDANE', '1,1,1-TRICHLOROETHANE', 'LEAD', 'COPPER', 'BERYLLIUM', 'ENDOSULFAN (I OR II)', '2-METHYLNAPHTHALENE', '1,2-DICHLOROETHANE', 'DELTA-HEXACHLOROCYCLOHEXANE', 'CARBON TETRACHLORIDE', 'TRICHLOROETHENE', 'CARBARYL', 'NAPHTHALENE', 'ZINC', 'ALPHA-HEXACHLOROCYCLOHEXANE', 'CHROMIUM', 'DISULFOTON', 'THALLIUM', 'HEPTACHLOR EPOXIDE', 'SILVER', 'ASBESTOS', 'GAMMA-HEXACHLOROCYCLOHEXANE (LINDANE)', 'PESTICIDES', 'DIELDRIN', 'NICKEL', '2,4-DIMETHYLPHENOL', 'CHLORDANE', ""P,P'-DDD"", 'BARIUM', 'ENDRIN KETONE', 'ALDRIN', 'CARBON DISULFIDE', 'TETRACHLOROETHENE', 'GUTHION', '1,1-DICHLOROETHENE', ""P,P'-DDT"", 'COBALT']","['Sediment', 'Debris', 'Soil', 'Residuals', 'Liquid Waste', 'Groundwater', 'Surface Water']","['Institutional Controls', 'Phytoremediation (for treatment insitu)', 'Other (not otherwise specified)', 'Equalization (P&T, exsitu)', 'Incineration (onsite)', 'Monitoring', 'Monitored Natural Attenuation', 'Hydraulic Control (containment)', 'Off-gas Treatment (other, not otherwise specified)', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Monitoring (soil)', 'Water Supply (temporary replacement, other, not otherwise specified)', 'Extraction (recovery/vertical well)', 'Monitored Natural Recovery', 'Residuals Treatment/Disposal (onsite)', 'Disposal (offsite)', 'Solidification/Stabilization (exsitu, onsite)', 'Air Stripping (P&T, exsitu)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Excavation', 'ESD/Amd - ICs - Implement or Change', 'Residuals Disposal', 'Containment (other, not otherwise specified, onsite)', 'Neutralization (P&T, exsitu)', 'Residuals Treatment/Disposal (other, not otherwise specified)', 'Treatment (other, not otherwise specified)', 'Discharge (vertical well reinjection to contaminated aquifer)', 'Incineration (offsite)', 'Precipitation (P&T, exsitu)', 'Thermal Desorption (exsitu, onsite)', 'Coagulation/Flocculation (P&T, exsitu)', 'Discharge (surface water/NPDES discharge)', 'Thermal Treatment (other, not otherwise specified, exsitu, onsite)', 'Thermal Treatment (insitu)']"
NCD981021157,NEW HANOVER CNTY AIRPORT BURN PIT,WILMINGTON,NEW HANOVER,NC,Deleted NPL,No ,Yes,Yes,Yes,Yes,4.0,0403120,GARDNER DRIVE,28401.0,N,N,,34.275,-77.915281,09/20/12,403120.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0403120,['Groundwater'],"['1,2-DICHLOROETHANE', 'BENZENE', 'ETHYLBENZENE', 'CHLOROFORM', 'CHROMIUM', 'LEAD']",['Groundwater'],"['Extraction (recovery/vertical well)', 'Discharge (POTW)', 'Air Stripping (P&T, exsitu)', 'Discharge (surface water/NPDES discharge)', 'Air Sparging (physical treatment, insitu)', 'Monitoring']"
NCD981023260,POTTER'S SEPTIC TANK SERVICE PITS,MACO,BRUNSWICK,NC,Final NPL,No ,Yes,Yes,Yes,Yes,4.0,0403122,OFF 74-76 NEAR SANDY CREEK & NORTHWEST,28451.0,N,N,,34.2846,-78.1578,03/31/89,403122.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0403122,"['Groundwater', 'Soil']","['PHENOL', 'XYLENE (MIXED ISOMERS)', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', '1,2-DIHYDROACENAPHTHYLENE', '1,3,5-TRIMETHYLBENZENE', '1,2,4-TRIMETHYLBENZENE', 'PHENANTHRENE', 'BENZO[A]ANTHRACENE', 'INDENO(1,2,3-CD)PYRENE', 'ALPHA-CHLORDANE', 'VANADIUM', 'CARCINOGENIC POLYCYCLIC AROMATIC HYDROCARBONS (cPAH)', 'MERCURY', 'HEXACHLOROBENZENE', 'TOLUENE', 'ACENAPHTHYLENE', 'MANGANESE', 'BENZENE', 'ETHYLBENZENE', 'BIS(2-ETHYLHEXYL)PHTHALATE', '9H-FLUORENE', 'LEAD', 'COPPER', 'BERYLLIUM', '2-METHYLNAPHTHALENE', 'DELTA-HEXACHLOROCYCLOHEXANE', 'BENZO[A]PYRENE', 'PYRENE', 'NAPHTHALENE', 'FLUORANTHENE', 'DIBENZOFURAN', 'ZINC', 'CHROMIUM', 'ANTHRACENE', ""P,P'-DDT"", 'DIELDRIN', 'NICKEL', '2,4-DIMETHYLPHENOL', 'METHOXYCHLOR', 'BENZO(B)FLUORANTHENE', 'BARIUM', ""P,P'-DDD"", 'ENDRIN KETONE', 'CHRYSENE', 'CHLOROBENZENE', 'CHLOROMETHANE', 'BENZO(GHI)PERYLENE']","['Groundwater', 'Soil']","['Institutional Controls', 'Containment (other, not otherwise specified, onsite)', 'Filtration (P&T, exsitu)', 'Population Relocation (other, not otherwise specified)', 'Revegetation', 'Extraction (recovery/vertical well)', 'Coagulation/Flocculation (P&T, exsitu)', 'Air Stripping (P&T, exsitu)', 'Disposal (offsite)', 'Discharge (surface water/NPDES discharge)', 'Solidification/Stabilization (exsitu, onsite)', 'Excavation', 'Monitoring', 'Thermal Treatment (other, not otherwise specified, exsitu, onsite)', 'Precipitation (P&T, exsitu)', 'Monitored Natural Attenuation']"
